order_id ,date
8969,"2016, 05, 30"
17506,"2016, 10, 24"
3785,"2016, 03, 05"
19452,"2016, 11, 27"
3822,"2016, 03, 06"
11066,"2016, 07, 04"
2670,"2016, 02, 14"
1066,"2016, 01, 18"
3097,"2016, 02, 21"
9597,"2016, 06, 10"
10418,"2016, 06, 24"
2644,"2016, 02, 13"
10040,"2016, 06, 17"
977,"2016, 01, 17"
2853,"2016, 02, 17"
7008,"2016, 04, 28"
2356,"2016, 02, 09"
10327,"2016, 06, 22"
2392,"2016, 02, 09"
12994,"2016, 05, 08"
6365,"2016, 04, 17"
15547,"2016, 09, 17"
20892,"2016, 12, 21"
842,"2016, 01, 14"
10863,"2016, 02, 07"
7658,"2016, 09, 05"
20243,"2016, 12, 10"
4604,"2016, 03, 19"
6491,"2016, 04, 19"
16680,"2016, 09, 10"
3880,"2016, 07, 03"
4890,"2016, 03, 24"
2283,"2016, 02, 07"
16371,"2016, 10, 02"
20953,"2016, 12, 22"
20793,"2016, 12, 19"
6765,"2016, 04, 24"
125,"2016, 01, 02"
2335,"2016, 02, 08"
1430,"2016, 01, 24"
10278,"2016, 06, 22"
7726,"2016, 05, 10"
165,"2016, 01, 03"
3844,"2016, 03, 06"
9021,"2016, 05, 31"
18004,"2016, 11, 03"
10252,"2016, 06, 21"
476,"2016, 01, 08"
10966,"2016, 03, 07"
7459,"2016, 05, 05"
156,"2016, 01, 03"
11242,"2016, 07, 07"
3849,"2016, 03, 06"
7867,"2016, 05, 12"
19659,"2016, 11, 30"
9625,"2016, 06, 11"
13502,"2016, 08, 13"
10601,"2016, 06, 27"
2036,"2016, 02, 03"
19143,"2016, 11, 23"
18776,"2016, 11, 16"
13805,"2016, 08, 18"
3435,"2016, 02, 27"
18986,"2016, 11, 20"
18872,"2016, 11, 18"
7613,"2016, 05, 08"
8253,"2016, 05, 18"
16325,"2016, 02, 10"
2130,"2016, 02, 05"
615,"2016, 01, 10"
4893,"2016, 03, 24"
15865,"2016, 09, 22"
12699,"2016, 07, 31"
3573,"2016, 03, 01"
17068,"2016, 10, 16"
13062,"2016, 08, 06"
3285,"2016, 02, 25"
20629,"2016, 12, 16"
20326,"2016, 12, 11"
12001,"2016, 07, 20"
4743,"2016, 03, 21"
9271,"2016, 06, 05"
8031,"2016, 05, 15"
20986,"2016, 12, 22"
7761,"2016, 05, 11"
1344,"2016, 01, 23"
19091,"2016, 11, 22"
3061,"2016, 02, 20"
15738,"2016, 09, 20"
2764,"2016, 02, 15"
9434,"2016, 07, 06"
15688,"2016, 09, 19"
9115,"2016, 06, 02"
12899,"2016, 08, 03"
10050,"2016, 06, 18"
12382,"2016, 07, 26"
4223,"2016, 03, 12"
20671,"2016, 12, 17"
11285,"2016, 07, 08"
2656,"2016, 02, 13"
3178,"2016, 02, 23"
5870,"2016, 09, 04"
8023,"2016, 05, 15"
9778,"2016, 06, 13"
20559,"2016, 12, 15"
2554,"2016, 02, 12"
4627,"2016, 03, 19"
2214,"2016, 02, 06"
12337,"2016, 07, 25"
2645,"2016, 02, 13"
13347,"2016, 08, 11"
19863,"2016, 12, 04"
17984,"2016, 11, 02"
75,"2016, 01, 02"
5143,"2016, 03, 28"
11381,"2016, 09, 07"
12022,"2016, 07, 20"
7317,"2016, 05, 03"
11195,"2016, 07, 06"
1753,"2016, 01, 30"
16587,"2016, 10, 07"
19245,"2016, 11, 25"
17782,"2016, 10, 30"
19658,"2016, 11, 30"
7736,"2016, 05, 10"
6606,"2016, 04, 21"
18157,"2016, 11, 06"
7770,"2016, 05, 11"
15275,"2016, 09, 12"
2427,"2016, 02, 10"
910,"2016, 01, 16"
2793,"2016, 02, 16"
15526,"2016, 09, 16"
8457,"2016, 05, 22"
6632,"2016, 04, 21"
13567,"2016, 08, 14"
17202,"2016, 10, 18"
18336,"2016, 11, 09"
15298,"2016, 09, 13"
9821,"2016, 06, 14"
19134,"2016, 11, 23"
7391,"2016, 05, 04"
10512,"2016, 06, 26"
12684,"2016, 07, 31"
10189,"2016, 06, 20"
2091,"2016, 04, 02"
8651,"2016, 05, 25"
6040,"2016, 04, 12"
16959,"2016, 10, 15"
727,"2016, 01, 12"
4169,"2016, 03, 11"
20814,"2016, 12, 19"
9527,"2016, 06, 09"
16025,"2016, 09, 27"
16430,"2016, 10, 03"
20135,"2016, 12, 08"
13879,"2016, 08, 19"
3739,"2016, 03, 04"
1268,"2016, 01, 22"
3585,"2016, 03, 02"
829,"2016, 01, 14"
14809,"2016, 09, 05"
13412,"2016, 08, 12"
17824,"2016, 10, 31"
812,"2016, 01, 14"
12775,"2016, 01, 08"
4974,"2016, 03, 25"
18896,"2016, 11, 19"
13373,"2016, 08, 11"
19049,"2016, 11, 21"
266,"2016, 01, 05"
17174,"2016, 10, 18"
9685,"2016, 06, 11"
5947,"2016, 10, 04"
15697,"2016, 09, 19"
8122,"2016, 05, 16"
5921,"2016, 04, 10"
9219,"2016, 06, 04"
19849,"2016, 12, 04"
19629,"2016, 11, 30"
12161,"2016, 07, 22"
2728,"2016, 02, 15"
11997,"2016, 07, 19"
12150,"2016, 07, 22"
20013,"2016, 12, 06"
17123,"2016, 10, 17"
11269,"2016, 07, 07"
3059,"2016, 02, 20"
1776,"2016, 01, 30"
13814,"2016, 08, 18"
12844,"2016, 08, 02"
8418,"2016, 05, 21"
11366,"2016, 07, 09"
3834,"2016, 03, 06"
5257,"2016, 03, 30"
8610,"2016, 05, 24"
10771,"2016, 06, 30"
8703,"2016, 05, 26"
16854,"2016, 10, 13"
991,"2016, 01, 17"
10136,"2016, 06, 19"
8887,"2016, 05, 29"
5501,"2016, 04, 03"
16001,"2016, 09, 27"
12500,"2016, 07, 28"
9268,"2016, 06, 05"
21064,"2016, 12, 24"
17620,"2016, 10, 27"
18474,"2016, 11, 11"
169,"2016, 03, 01"
3601,"2016, 03, 02"
17533,"2016, 10, 25"
12459,"2016, 07, 27"
14948,"2016, 09, 07"
7315,"2016, 05, 03"
13145,"2016, 08, 07"
16542,"2016, 06, 10"
12358,"2016, 07, 25"
17246,"2016, 10, 20"
3267,"2016, 02, 24"
3295,"2016, 02, 25"
3447,"2016, 02, 27"
17094,"2016, 10, 16"
4921,"2016, 03, 24"
17660,"2016, 10, 28"
19047,"2016, 11, 21"
14719,"2016, 09, 03"
21085,"2016, 12, 24"
268,"2016, 01, 05"
19032,"2016, 11, 21"
16578,"2016, 10, 07"
6926,"2016, 04, 26"
11893,"2016, 07, 17"
15158,"2016, 09, 11"
1406,"2016, 01, 24"
6242,"2016, 04, 15"
14326,"2016, 08, 27"
4768,"2016, 03, 21"
18571,"2016, 11, 13"
20343,"2016, 12, 11"
13968,"2016, 08, 21"
58,"2016, 01, 01"
11136,"2016, 07, 05"
923,"2016, 01, 16"
9847,"2016, 06, 14"
5400,"2016, 04, 01"
2702,"2016, 02, 14"
2478,"2016, 11, 02"
6791,"2016, 04, 24"
15497,"2016, 09, 16"
2581,"2016, 12, 02"
21093,"2016, 12, 24"
18253,"2016, 07, 11"
19351,"2016, 11, 26"
8441,"2016, 05, 21"
670,"2016, 01, 11"
937,"2016, 01, 16"
2706,"2016, 02, 14"
18657,"2016, 11, 14"
12264,"2016, 07, 24"
7063,"2016, 04, 29"
12700,"2016, 07, 31"
2524,"2016, 02, 11"
14317,"2016, 08, 27"
17826,"2016, 10, 31"
2836,"2016, 02, 17"
1062,"2016, 01, 18"
16940,"2016, 10, 15"
19537,"2016, 11, 28"
20073,"2016, 12, 07"
10893,"2016, 07, 02"
20755,"2016, 12, 18"
12166,"2016, 07, 22"
7148,"2016, 04, 30"
10343,"2016, 06, 23"
21322,"2016, 12, 31"
4891,"2016, 03, 24"
12875,"2016, 08, 03"
3762,"2016, 03, 05"
20692,"2016, 12, 17"
16916,"2016, 10, 14"
19168,"2016, 11, 23"
18530,"2016, 11, 12"
9415,"2016, 06, 07"
19141,"2016, 11, 23"
11275,"2016, 07, 08"
6366,"2016, 04, 17"
10259,"2016, 06, 21"
20005,"2016, 06, 12"
3197,"2016, 02, 23"
15095,"2016, 09, 10"
1173,"2016, 01, 20"
19482,"2016, 11, 27"
15603,"2016, 09, 18"
14640,"2016, 09, 02"
21201,"2016, 12, 28"
18104,"2016, 11, 05"
6969,"2016, 04, 27"
4011,"2016, 09, 03"
12807,"2016, 08, 02"
13811,"2016, 08, 18"
12268,"2016, 07, 24"
149,"2016, 01, 03"
19636,"2016, 11, 30"
4260,"2016, 03, 13"
19569,"2016, 11, 29"
1633,"2016, 01, 28"
5244,"2016, 03, 29"
12186,"2016, 07, 23"
15233,"2016, 09, 12"
7610,"2016, 05, 08"
16449,"2016, 10, 04"
8953,"2016, 05, 30"
12874,"2016, 08, 03"
13154,"2016, 07, 08"
18938,"2016, 11, 19"
9047,"2016, 01, 06"
8267,"2016, 05, 18"
14173,"2016, 08, 24"
7900,"2016, 05, 13"
1267,"2016, 01, 22"
11858,"2016, 07, 17"
14861,"2016, 09, 05"
11444,"2016, 07, 10"
13056,"2016, 08, 06"
13520,"2016, 08, 14"
6214,"2016, 04, 15"
8834,"2016, 05, 28"
15844,"2016, 09, 22"
6329,"2016, 04, 17"
5011,"2016, 03, 26"
12626,"2016, 07, 30"
5108,"2016, 03, 27"
16833,"2016, 10, 13"
10980,"2016, 03, 07"
7020,"2016, 04, 28"
7386,"2016, 04, 05"
6688,"2016, 04, 22"
16545,"2016, 10, 06"
14443,"2016, 08, 29"
12812,"2016, 08, 02"
11363,"2016, 09, 07"
11120,"2016, 07, 04"
5656,"2016, 04, 05"
20140,"2016, 12, 08"
9578,"2016, 06, 10"
14985,"2016, 09, 08"
7662,"2016, 09, 05"
318,"2016, 06, 01"
12341,"2016, 07, 25"
18402,"2016, 11, 10"
12131,"2016, 07, 22"
17341,"2016, 10, 22"
2305,"2016, 02, 08"
1288,"2016, 01, 22"
8670,"2016, 05, 25"
20284,"2016, 11, 12"
11187,"2016, 07, 06"
10903,"2016, 07, 02"
14410,"2016, 08, 28"
13770,"2016, 08, 17"
12555,"2016, 07, 29"
11380,"2016, 09, 07"
3026,"2016, 02, 20"
12241,"2016, 07, 23"
10678,"2016, 06, 28"
6313,"2016, 04, 16"
13603,"2016, 08, 15"
4919,"2016, 03, 24"
5361,"2016, 03, 31"
6261,"2016, 04, 15"
16933,"2016, 10, 14"
17425,"2016, 10, 23"
9545,"2016, 06, 09"
11461,"2016, 07, 10"
17464,"2016, 10, 24"
18929,"2016, 11, 19"
831,"2016, 01, 14"
16316,"2016, 10, 01"
650,"2016, 11, 01"
16809,"2016, 10, 11"
13573,"2016, 08, 14"
2596,"2016, 02, 13"
9259,"2016, 06, 04"
20509,"2016, 12, 14"
471,"2016, 01, 08"
2496,"2016, 02, 11"
8401,"2016, 05, 21"
6516,"2016, 04, 20"
10134,"2016, 06, 19"
7740,"2016, 05, 10"
6870,"2016, 04, 25"
13781,"2016, 08, 18"
10885,"2016, 07, 02"
5861,"2016, 04, 09"
10175,"2016, 06, 20"
1698,"2016, 01, 29"
17754,"2016, 10, 30"
4264,"2016, 03, 13"
6518,"2016, 04, 20"
7892,"2016, 05, 13"
11514,"2016, 07, 11"
1041,"2016, 01, 18"
18644,"2016, 11, 14"
7239,"2016, 05, 01"
6247,"2016, 04, 15"
9759,"2016, 06, 13"
16031,"2016, 09, 27"
18070,"2016, 11, 04"
6146,"2016, 04, 13"
11276,"2016, 07, 08"
21033,"2016, 12, 23"
10341,"2016, 06, 23"
21328,"2016, 12, 31"
19393,"2016, 11, 26"
4693,"2016, 03, 20"
13197,"2016, 08, 08"
11661,"2016, 07, 14"
13748,"2016, 08, 17"
5706,"2016, 06, 04"
10204,"2016, 06, 20"
13198,"2016, 08, 08"
4068,"2016, 03, 10"
13222,"2016, 08, 08"
16706,"2016, 09, 10"
8614,"2016, 05, 24"
42,"2016, 01, 01"
18599,"2016, 11, 13"
19733,"2016, 02, 12"
14197,"2016, 08, 25"
8540,"2016, 05, 23"
19450,"2016, 11, 27"
19446,"2016, 11, 27"
19140,"2016, 11, 23"
7356,"2016, 03, 05"
11623,"2016, 07, 13"
5677,"2016, 04, 05"
13923,"2016, 08, 20"
8580,"2016, 05, 24"
4975,"2016, 03, 25"
6085,"2016, 12, 04"
3415,"2016, 02, 27"
15283,"2016, 09, 12"
7359,"2016, 05, 03"
2261,"2016, 02, 07"
11065,"2016, 04, 07"
9424,"2016, 06, 07"
16519,"2016, 10, 06"
11153,"2016, 07, 05"
15958,"2016, 09, 26"
12788,"2016, 08, 01"
1331,"2016, 01, 23"
13207,"2016, 08, 08"
11529,"2016, 12, 07"
388,"2016, 01, 07"
6427,"2016, 04, 18"
3747,"2016, 03, 04"
12363,"2016, 07, 25"
18850,"2016, 11, 18"
4392,"2016, 03, 15"
20790,"2016, 12, 19"
15707,"2016, 09, 19"
17865,"2016, 10, 31"
11726,"2016, 07, 15"
16236,"2016, 01, 10"
17227,"2016, 10, 20"
9663,"2016, 11, 06"
11938,"2016, 07, 18"
15519,"2016, 09, 16"
11618,"2016, 07, 13"
5290,"2016, 03, 30"
19197,"2016, 11, 24"
20606,"2016, 12, 16"
903,"2016, 01, 15"
13684,"2016, 08, 16"
18233,"2016, 11, 07"
2061,"2016, 02, 04"
4215,"2016, 03, 12"
8276,"2016, 05, 19"
20315,"2016, 12, 11"
7929,"2016, 05, 13"
8578,"2016, 05, 24"
19386,"2016, 11, 26"
8720,"2016, 05, 26"
3340,"2016, 02, 25"
288,"2016, 05, 01"
21137,"2016, 12, 26"
2607,"2016, 02, 13"
13649,"2016, 08, 15"
14907,"2016, 09, 06"
13418,"2016, 08, 12"
372,"2016, 01, 06"
9488,"2016, 06, 08"
11080,"2016, 07, 04"
15535,"2016, 09, 17"
9241,"2016, 06, 04"
15773,"2016, 09, 21"
9111,"2016, 06, 02"
1517,"2016, 01, 26"
18633,"2016, 11, 14"
13453,"2016, 08, 12"
8347,"2016, 05, 20"
13874,"2016, 08, 19"
733,"2016, 12, 01"
16084,"2016, 09, 28"
1103,"2016, 01, 19"
19243,"2016, 11, 25"
8920,"2016, 05, 30"
12112,"2016, 07, 21"
14144,"2016, 08, 24"
13853,"2016, 08, 19"
6604,"2016, 04, 21"
2322,"2016, 02, 08"
1839,"2016, 01, 31"
11920,"2016, 07, 18"
8184,"2016, 05, 17"
3418,"2016, 02, 27"
6976,"2016, 04, 27"
16134,"2016, 09, 29"
8774,"2016, 05, 27"
12566,"2016, 07, 29"
10535,"2016, 06, 26"
14193,"2016, 08, 25"
20562,"2016, 12, 15"
3387,"2016, 02, 26"
7852,"2016, 05, 12"
5898,"2016, 04, 09"
15992,"2016, 09, 26"
15098,"2016, 09, 10"
8561,"2016, 05, 23"
11559,"2016, 07, 12"
5599,"2016, 04, 04"
17655,"2016, 10, 28"
15120,"2016, 09, 10"
3476,"2016, 02, 28"
11873,"2016, 07, 17"
8098,"2016, 05, 15"
11699,"2016, 07, 15"
3297,"2016, 02, 25"
1265,"2016, 01, 22"
14744,"2016, 09, 04"
8859,"2016, 05, 29"
14545,"2016, 08, 31"
4353,"2016, 03, 14"
13498,"2016, 08, 13"
13286,"2016, 08, 10"
14883,"2016, 09, 06"
12152,"2016, 07, 22"
9220,"2016, 06, 04"
18587,"2016, 11, 13"
4519,"2016, 03, 17"
5121,"2016, 03, 27"
9584,"2016, 06, 10"
18316,"2016, 08, 11"
8297,"2016, 05, 19"
18956,"2016, 11, 20"
13029,"2016, 08, 06"
13558,"2016, 08, 14"
11988,"2016, 07, 19"
20553,"2016, 12, 15"
12504,"2016, 07, 28"
19702,"2016, 12, 01"
11975,"2016, 07, 19"
3346,"2016, 02, 26"
4824,"2016, 03, 23"
5969,"2016, 04, 10"
17534,"2016, 10, 25"
8823,"2016, 05, 28"
10309,"2016, 06, 22"
4955,"2016, 03, 25"
9291,"2016, 06, 05"
16252,"2016, 10, 01"
18132,"2016, 11, 05"
1002,"2016, 01, 17"
14897,"2016, 09, 06"
872,"2016, 01, 15"
12839,"2016, 08, 02"
1803,"2016, 01, 31"
8941,"2016, 05, 30"
16477,"2016, 10, 04"
9999,"2016, 06, 17"
18792,"2016, 11, 17"
14382,"2016, 08, 28"
10456,"2016, 06, 25"
11554,"2016, 07, 12"
21284,"2016, 12, 31"
16171,"2016, 09, 30"
16777,"2016, 10, 10"
4951,"2016, 03, 25"
7387,"2016, 05, 04"
17213,"2016, 10, 20"
17494,"2016, 10, 24"
11449,"2016, 07, 10"
14000,"2016, 08, 21"
11015,"2016, 07, 03"
20533,"2016, 12, 15"
14986,"2016, 09, 08"
16014,"2016, 09, 27"
18028,"2016, 11, 03"
4243,"2016, 03, 13"
3495,"2016, 02, 28"
9886,"2016, 06, 15"
9816,"2016, 06, 14"
12872,"2016, 08, 03"
99,"2016, 02, 01"
13398,"2016, 11, 08"
3695,"2016, 03, 04"
18351,"2016, 11, 09"
14546,"2016, 08, 31"
11119,"2016, 07, 04"
13185,"2016, 08, 08"
10665,"2016, 06, 28"
12290,"2016, 07, 24"
17482,"2016, 10, 24"
6073,"2016, 04, 12"
794,"2016, 01, 14"
10089,"2016, 06, 18"
1638,"2016, 01, 28"
6522,"2016, 04, 20"
5150,"2016, 03, 28"
14691,"2016, 09, 03"
6441,"2016, 04, 18"
12575,"2016, 07, 29"
4412,"2016, 03, 16"
14647,"2016, 09, 02"
16905,"2016, 10, 14"
16738,"2016, 10, 10"
6584,"2016, 04, 21"
6541,"2016, 04, 20"
19756,"2016, 12, 02"
4608,"2016, 03, 19"
7109,"2016, 04, 30"
4624,"2016, 03, 19"
3173,"2016, 02, 23"
14159,"2016, 08, 24"
11436,"2016, 07, 10"
13175,"2016, 08, 08"
9379,"2016, 06, 06"
5018,"2016, 03, 26"
21146,"2016, 12, 27"
13870,"2016, 08, 19"
9508,"2016, 06, 09"
21122,"2016, 12, 26"
14358,"2016, 08, 28"
11231,"2016, 07, 07"
3456,"2016, 02, 27"
8960,"2016, 05, 30"
15946,"2016, 09, 26"
10246,"2016, 06, 21"
7542,"2016, 05, 07"
18056,"2016, 11, 04"
20592,"2016, 12, 16"
8874,"2016, 05, 29"
2015,"2016, 02, 03"
11919,"2016, 07, 18"
9273,"2016, 06, 05"
18031,"2016, 11, 03"
14656,"2016, 09, 02"
223,"2016, 01, 04"
3845,"2016, 03, 06"
2630,"2016, 02, 13"
10277,"2016, 06, 22"
15320,"2016, 09, 13"
10975,"2016, 07, 03"
6503,"2016, 04, 20"
18271,"2016, 11, 07"
21098,"2016, 12, 24"
4908,"2016, 03, 24"
14878,"2016, 09, 06"
8255,"2016, 05, 18"
18231,"2016, 11, 07"
19950,"2016, 05, 12"
9458,"2016, 06, 08"
12922,"2016, 04, 08"
6286,"2016, 04, 16"
4979,"2016, 03, 25"
14767,"2016, 09, 04"
2852,"2016, 02, 17"
15252,"2016, 09, 12"
19907,"2016, 04, 12"
18816,"2016, 11, 17"
3214,"2016, 02, 23"
12993,"2016, 08, 05"
13764,"2016, 08, 17"
901,"2016, 01, 15"
15930,"2016, 09, 23"
14148,"2016, 08, 24"
13423,"2016, 08, 12"
4112,"2016, 03, 10"
15641,"2016, 09, 18"
19801,"2016, 12, 03"
14502,"2016, 08, 30"
7779,"2016, 05, 11"
4746,"2016, 03, 21"
11417,"2016, 07, 10"
14179,"2016, 08, 25"
8831,"2016, 05, 28"
7751,"2016, 10, 05"
18256,"2016, 11, 07"
9191,"2016, 06, 03"
5845,"2016, 04, 08"
18856,"2016, 11, 18"
8079,"2016, 05, 15"
10821,"2016, 07, 01"
11881,"2016, 07, 17"
6484,"2016, 04, 19"
94,"2016, 01, 02"
1599,"2016, 01, 27"
12076,"2016, 07, 21"
12696,"2016, 07, 31"
17307,"2016, 10, 21"
13410,"2016, 08, 12"
14250,"2016, 08, 26"
2475,"2016, 11, 02"
14282,"2016, 08, 26"
16846,"2016, 10, 13"
21259,"2016, 12, 30"
2881,"2016, 02, 17"
15463,"2016, 09, 15"
19822,"2016, 12, 03"
13047,"2016, 08, 06"
11172,"2016, 07, 06"
7875,"2016, 05, 12"
16426,"2016, 10, 03"
15006,"2016, 09, 08"
4400,"2016, 03, 15"
19546,"2016, 11, 28"
18579,"2016, 11, 13"
6895,"2016, 04, 26"
17924,"2016, 11, 01"
5309,"2016, 03, 31"
13577,"2016, 08, 14"
3992,"2016, 08, 03"
3619,"2016, 02, 03"
4358,"2016, 03, 15"
20321,"2016, 12, 11"
4333,"2016, 03, 14"
15357,"2016, 09, 14"
20795,"2016, 12, 19"
5630,"2016, 04, 05"
19180,"2016, 11, 24"
5099,"2016, 03, 27"
3729,"2016, 03, 04"
8755,"2016, 05, 27"
21149,"2016, 12, 27"
12177,"2016, 07, 22"
10032,"2016, 06, 17"
8604,"2016, 05, 24"
1403,"2016, 01, 24"
18193,"2016, 11, 06"
12392,"2016, 07, 26"
7787,"2016, 11, 05"
8957,"2016, 05, 30"
1352,"2016, 01, 23"
1356,"2016, 01, 23"
13559,"2016, 08, 14"
16807,"2016, 10, 11"
359,"2016, 01, 06"
9502,"2016, 08, 06"
11008,"2016, 07, 03"
2541,"2016, 02, 12"
19193,"2016, 11, 24"
289,"2016, 01, 05"
3378,"2016, 02, 26"
10407,"2016, 06, 24"
14439,"2016, 08, 29"
19435,"2016, 11, 27"
13943,"2016, 08, 20"
8568,"2016, 05, 23"
12190,"2016, 07, 23"
20067,"2016, 12, 07"
17666,"2016, 10, 28"
5712,"2016, 04, 06"
6622,"2016, 04, 21"
20825,"2016, 12, 19"
16915,"2016, 10, 14"
20221,"2016, 12, 10"
764,"2016, 01, 13"
14711,"2016, 09, 03"
9371,"2016, 06, 06"
912,"2016, 01, 16"
10832,"2016, 01, 07"
8146,"2016, 05, 16"
13877,"2016, 08, 19"
12635,"2016, 07, 30"
18245,"2016, 11, 07"
9102,"2016, 06, 02"
11049,"2016, 07, 04"
15348,"2016, 09, 14"
20941,"2016, 12, 22"
5212,"2016, 03, 29"
11763,"2016, 07, 16"
20563,"2016, 12, 15"
13869,"2016, 08, 19"
7518,"2016, 05, 06"
8757,"2016, 05, 27"
304,"2016, 01, 05"
20641,"2016, 12, 17"
2257,"2016, 02, 07"
18715,"2016, 11, 15"
19649,"2016, 11, 30"
13044,"2016, 08, 06"
21196,"2016, 12, 28"
14872,"2016, 09, 06"
18548,"2016, 11, 12"
11960,"2016, 07, 19"
2667,"2016, 02, 14"
3152,"2016, 02, 22"
20387,"2016, 12, 12"
5200,"2016, 03, 29"
15168,"2016, 09, 11"
16327,"2016, 10, 02"
14720,"2016, 09, 03"
7528,"2016, 05, 07"
16451,"2016, 10, 04"
116,"2016, 01, 02"
14926,"2016, 09, 07"
10605,"2016, 06, 27"
5335,"2016, 03, 31"
11595,"2016, 07, 13"
8765,"2016, 05, 27"
3169,"2016, 02, 22"
4474,"2016, 03, 17"
12511,"2016, 07, 28"
9337,"2016, 06, 06"
9401,"2016, 07, 06"
17507,"2016, 10, 24"
1306,"2016, 01, 22"
4230,"2016, 03, 13"
12743,"2016, 08, 01"
13897,"2016, 08, 20"
9357,"2016, 06, 06"
6303,"2016, 04, 16"
20374,"2016, 12, 12"
5502,"2016, 04, 03"
9255,"2016, 06, 04"
6907,"2016, 04, 26"
20233,"2016, 12, 10"
8501,"2016, 05, 22"
1841,"2016, 01, 31"
11636,"2016, 07, 14"
5322,"2016, 03, 31"
20894,"2016, 12, 21"
20340,"2016, 12, 11"
19522,"2016, 11, 28"
20461,"2016, 12, 14"
492,"2016, 01, 08"
3724,"2016, 03, 04"
6036,"2016, 04, 12"
13658,"2016, 08, 15"
5651,"2016, 04, 05"
18719,"2016, 11, 15"
2193,"2016, 02, 06"
19073,"2016, 11, 21"
12782,"2016, 08, 01"
20279,"2016, 12, 11"
18009,"2016, 03, 11"
19410,"2016, 11, 27"
16292,"2016, 10, 01"
16075,"2016, 09, 28"
12644,"2016, 07, 30"
19759,"2016, 02, 12"
16740,"2016, 10, 10"
14896,"2016, 06, 09"
17983,"2016, 11, 02"
16886,"2016, 10, 14"
6638,"2016, 04, 22"
2013,"2016, 02, 03"
18527,"2016, 11, 12"
8853,"2016, 05, 29"
15040,"2016, 09, 09"
21156,"2016, 12, 27"
10121,"2016, 06, 19"
19914,"2016, 12, 04"
1182,"2016, 01, 20"
16206,"2016, 09, 30"
14721,"2016, 09, 03"
4708,"2016, 03, 20"
12884,"2016, 08, 03"
1897,"2016, 02, 01"
10086,"2016, 06, 18"
18804,"2016, 11, 17"
9725,"2016, 06, 12"
4655,"2016, 03, 19"
20002,"2016, 12, 06"
6246,"2016, 04, 15"
9786,"2016, 06, 13"
18780,"2016, 11, 16"
13070,"2016, 06, 08"
4915,"2016, 03, 24"
18934,"2016, 11, 19"
9987,"2016, 06, 16"
18237,"2016, 11, 07"
4645,"2016, 03, 19"
1172,"2016, 01, 20"
9758,"2016, 06, 13"
18287,"2016, 11, 08"
13296,"2016, 08, 10"
13680,"2016, 08, 16"
16077,"2016, 09, 28"
12989,"2016, 05, 08"
19045,"2016, 11, 21"
5408,"2016, 04, 01"
10564,"2016, 06, 26"
10173,"2016, 06, 19"
15248,"2016, 12, 09"
3062,"2016, 02, 20"
11568,"2016, 07, 12"
7333,"2016, 05, 03"
17415,"2016, 10, 23"
17995,"2016, 11, 03"
12820,"2016, 08, 02"
6181,"2016, 04, 14"
12368,"2016, 07, 25"
9553,"2016, 06, 09"
7265,"2016, 05, 02"
930,"2016, 01, 16"
3238,"2016, 02, 24"
6801,"2016, 04, 24"
5010,"2016, 03, 26"
817,"2016, 01, 14"
5558,"2016, 03, 04"
2615,"2016, 02, 13"
20663,"2016, 12, 17"
17748,"2016, 10, 30"
1780,"2016, 01, 30"
2297,"2016, 02, 07"
8429,"2016, 05, 21"
3850,"2016, 06, 03"
18368,"2016, 11, 09"
20655,"2016, 12, 17"
3611,"2016, 02, 03"
12916,"2016, 08, 04"
13271,"2016, 08, 09"
2224,"2016, 02, 06"
7066,"2016, 04, 29"
10196,"2016, 06, 20"
8337,"2016, 05, 20"
14918,"2016, 09, 07"
17173,"2016, 10, 18"
13565,"2016, 08, 14"
14638,"2016, 02, 09"
15510,"2016, 09, 16"
20474,"2016, 12, 14"
13683,"2016, 08, 16"
1538,"2016, 01, 26"
16794,"2016, 10, 11"
15687,"2016, 09, 19"
7104,"2016, 04, 29"
16479,"2016, 04, 10"
5001,"2016, 03, 26"
8857,"2016, 05, 29"
1812,"2016, 01, 31"
9884,"2016, 06, 15"
9836,"2016, 06, 14"
5592,"2016, 04, 04"
17999,"2016, 11, 03"
11524,"2016, 07, 12"
6691,"2016, 04, 22"
15951,"2016, 09, 26"
16408,"2016, 03, 10"
16085,"2016, 09, 28"
14047,"2016, 08, 22"
18995,"2016, 11, 20"
1754,"2016, 01, 30"
3923,"2016, 03, 07"
11617,"2016, 07, 13"
5151,"2016, 03, 28"
465,"2016, 01, 08"
8406,"2016, 05, 21"
17148,"2016, 10, 17"
17690,"2016, 10, 29"
7746,"2016, 05, 10"
16262,"2016, 10, 01"
9935,"2016, 06, 15"
15713,"2016, 09, 19"
20624,"2016, 12, 16"
12326,"2016, 07, 25"
15994,"2016, 09, 26"
4319,"2016, 03, 14"
1672,"2016, 01, 29"
9893,"2016, 06, 15"
20198,"2016, 12, 09"
8509,"2016, 05, 22"
7550,"2016, 05, 07"
1045,"2016, 01, 18"
5225,"2016, 03, 29"
11341,"2016, 07, 09"
2121,"2016, 02, 05"
4930,"2016, 03, 24"
13446,"2016, 08, 12"
14625,"2016, 09, 01"
3468,"2016, 02, 27"
18836,"2016, 11, 17"
13937,"2016, 08, 20"
6151,"2016, 04, 13"
13324,"2016, 10, 08"
13479,"2016, 08, 13"
14941,"2016, 07, 09"
2456,"2016, 02, 10"
20195,"2016, 12, 09"
17648,"2016, 10, 28"
